SIPRI AT Database ID,Supplier,Recipient,Designation,Description,Armament category,Order date,Order date is estimate,Numbers delivered,Numbers delivered is estimate,Delivery year,Delivery year is estimate,Status,SIPRI estimate,TIV deal unit,TIV delivery values,Local production
64660,United States,Qatar,AGM-65,ASM,Missiles,2017,Yes,50,Yes,2021,Yes,New,0.15,0.15,7.5,No
64660,United States,Qatar,AGM-65,ASM,Missiles,2017,Yes,100,Yes,2022,Yes,New,0.15,0.15,15,No
59903,United States,Qatar,RIM-116C RAM-2B,SAM,Missiles,2018,No,30,Yes,2021,Yes,New,0.25,0.25,7.5,No
59903,United States,Qatar,RIM-116C RAM-2B,SAM,Missiles,2018,No,60,Yes,2022,Yes,New,0.25,0.25,15,No
5846,United States,Qatar,Patriot-3 SAMS,SAM system,Air defence systems,2014,No,1,Yes,2015,Yes,New,55,55,55,No
5846,United States,Qatar,Patriot-3 SAMS,SAM system,Air defence systems,2014,No,1,Yes,2017,Yes,New,55,55,55,No
5846,United States,Qatar,Patriot-3 SAMS,SAM system,Air defence systems,2014,No,3,Yes,2018,No,New,55,55,165,No
5846,United States,Qatar,Patriot-3 SAMS,SAM system,Air defence systems,2014,No,5,Yes,2019,No,New,55,55,275,No
55558,United States,Qatar,MIM-104 PAC-3,ABM missile,Missiles,2014,No,75,Yes,2017,No,New,0.8,0.8,60,No
55558,United States,Qatar,MIM-104 PAC-3,ABM missile,Missiles,2014,No,275,Yes,2018,No,New,0.8,0.8,220,No
55558,United States,Qatar,MIM-104 PAC-3,ABM missile,Missiles,2014,No,275,Yes,2019,No,New,0.8,0.8,220,No
55558,United States,Qatar,MIM-104 PAC-3,ABM missile,Missiles,2014,No,153,Yes,2020,Yes,New,0.8,0.8,122.4,No
36280,United States,Romania,MPQ-64 Sentinel,air search radar,Sensors,2005,Yes,2,Yes,2007,No,New,5,5,10,No
36280,United States,Romania,MPQ-64 Sentinel,air search radar,Sensors,2005,Yes,2,Yes,2008,Yes,New,5,5,10,No
61369,United States,Romania,MIM-104 PAC-2,SAM,Missiles,2017,No,10,Yes,2020,Yes,New,1,1,10,No
61369,United States,Romania,MIM-104 PAC-2,SAM,Missiles,2017,No,10,Yes,2022,Yes,New,1,1,10,No
35949,United States,Romania,vehicle engine 301-400,vehicle engine,Engines,1997,Yes,19,Yes,2009,Yes,New,0.05,0.05,0.95,No
35949,United States,Romania,vehicle engine 301-400,vehicle engine,Engines,1997,Yes,20,Yes,2005,No,New,0.05,0.05,1,No
35949,United States,Romania,vehicle engine 301-400,vehicle engine,Engines,1997,Yes,20,Yes,2006,No,New,0.05,0.05,1,No
35949,United States,Romania,vehicle engine 301-400,vehicle engine,Engines,1997,Yes,20,Yes,2007,No,New,0.05,0.05,1,No
35949,United States,Romania,vehicle engine 301-400,vehicle engine,Engines,1997,Yes,20,Yes,2008,No,New,0.05,0.05,1,No
35389,United States,Romania,C-130H Hercules,transport aircraft,Aircraft,2019,Yes,1,No,2021,No,Second hand,28,11.2,11.2,No
33537,United States,Romania,TPS-79,air search radar,Sensors,2002,No,2,No,2005,Yes,New,6,6,12,No
31429,United States,Romania,Shadow-600,UAV,Aircraft,2000,No,5,Yes,2001,Yes,New,0.1,0.1,0.5,No
23104,United States,Romania,TPS-77,air search radar,Sensors,1995,No,4,No,1998,No,New,11,11,44,No
23104,United States,Romania,TPS-77,air search radar,Sensors,1995,No,1,No,1999,No,New,11,11,11,No
23103,United States,Romania,C-130B Hercules,transport aircraft,Aircraft,1995,No,2,No,1996,No,Second hand,23,9.2,18.4,No
23103,United States,Romania,C-130B Hercules,transport aircraft,Aircraft,1995,No,2,No,1997,No,Second hand,23,9.2,18.4,No
57028,United States,Romania,AIM-9X,BVRAAM,Missiles,2015,No,12,Yes,2017,Yes,New,0.18,0.18,2.16,No
57028,United States,Romania,AIM-9X,BVRAAM,Missiles,2015,No,10,Yes,2018,Yes,New,0.18,0.18,1.8,No
36506,United States,Romania,TPS-79,air search radar,Sensors,2008,No,6,Yes,2011,Yes,New,6,6,36,Yes
36506,United States,Romania,TPS-79,air search radar,Sensors,2008,No,6,Yes,2010,Yes,New,6,6,36,Yes
36506,United States,Romania,TPS-79,air search radar,Sensors,2008,No,5,Yes,2009,Yes,New,6,6,30,Yes
62532,United States,Romania,GMLRS,guided rocket,Missiles,2018,No,534,No,2021,No,New,0.08,0.08,42.72,No
52177,United States,Romania,MaxxPro,APC,Armoured vehicles,2010,No,60,No,2010,No,New,0.32,0.32,19.2,No
61187,United States,Romania,ATACMS-1A,SSM,Missiles,2018,No,29,Yes,2021,Yes,New,2,2,58,No
61187,United States,Romania,ATACMS-1A,SSM,Missiles,2018,No,25,No,2022,No,New,2,2,50,No
57029,United States,Romania,AIM-120C AMRAAM,BVRAAM,Missiles,2013,Yes,14,No,2021,No,New,0.6,0.6,8.4,No
57029,United States,Romania,AIM-120C AMRAAM,BVRAAM,Missiles,2013,Yes,16,No,2019,No,New,0.6,0.6,9.6,No
39435,United States,Romania,HMMWV-UA,APV,Armoured vehicles,2006,Yes,8,No,2006,No,New,0.13,0.13,1.04,No
39435,United States,Romania,HMMWV-UA,APV,Armoured vehicles,2006,Yes,14,No,2007,No,New,0.13,0.13,1.82,No
63660,United States,Romania,aircraft engine 3001-4500,aircraft engine,Engines,2017,No,16,No,2018,No,Second hand,1.1,0.44,7.04,No
60728,United States,Romania,vehicle engine 201-300,vehicle engine,Engines,2016,Yes,12,Yes,2018,Yes,New,0.03,0.03,0.36,No
58763,United States,Romania,Sniper,aircraft EO system,Sensors,2014,Yes,5,Yes,2016,Yes,New,1,1,5,No
62393,United States,Romania,JDAM,guided bomb,Missiles,2017,No,180,Yes,2019,Yes,New,0.02,0.02,3.6,No
28673,United States,Romania,Shadow-600,UAV,Aircraft,1997,Yes,30,Yes,2000,Yes,New,0.1,0.1,3,No
28673,United States,Romania,Shadow-600,UAV,Aircraft,1997,Yes,30,Yes,1999,No,New,0.1,0.1,3,No
39453,United States,Romania,aircraft engine 4501-6000,aircraft engine,Engines,2006,Yes,2,Yes,2015,No,New,1.5,1.5,3,No
39453,United States,Romania,aircraft engine 4501-6000,aircraft engine,Engines,2006,Yes,2,Yes,2012,No,New,1.5,1.5,3,No
39453,United States,Romania,aircraft engine 4501-6000,aircraft engine,Engines,2006,Yes,4,Yes,2010,No,New,1.5,1.5,6,No
39453,United States,Romania,aircraft engine 4501-6000,aircraft engine,Engines,2006,Yes,2,Yes,2013,No,New,1.5,1.5,3,No
39453,United States,Romania,aircraft engine 4501-6000,aircraft engine,Engines,2006,Yes,4,Yes,2011,No,New,1.5,1.5,6,No
59142,United States,Romania,Cougar APC,APC,Armoured vehicles,2014,Yes,2,No,2014,No,Second hand,0.35,0.14,0.28,No
51194,United States,Romania,Patriot-3 SAMS,SAM system,Air defence systems,2017,No,1,No,2022,No,New,55,55,55,No
51194,United States,Romania,Patriot-3 SAMS,SAM system,Air defence systems,2017,No,1,No,2020,No,New,55,55,55,No
61368,United States,Romania,MIM-104 PAC-3 MSE,ABM missile,Missiles,2017,No,30,Yes,2022,No,New,1.5,1.5,45,No
61368,United States,Romania,MIM-104 PAC-3 MSE,ABM missile,Missiles,2017,No,20,Yes,2020,No,New,1.5,1.5,30,No
36516,United States,Romania,vehicle engine 201-300,vehicle engine,Engines,2006,No,7,No,2015,No,New,0.03,0.03,0.21,No
36516,United States,Romania,vehicle engine 201-300,vehicle engine,Engines,2006,No,7,No,2010,No,New,0.03,0.03,0.21,No
36516,United States,Romania,vehicle engine 201-300,vehicle engine,Engines,2006,No,7,No,2012,No,New,0.03,0.03,0.21,No
36516,United States,Romania,vehicle engine 201-300,vehicle engine,Engines,2006,No,10,No,2008,No,New,0.03,0.03,0.3,No
59597,United States,Romania,TPS-77,air search radar,Sensors,2016,No,1,Yes,2017,Yes,New,11,11,11,No
59597,United States,Romania,TPS-77,air search radar,Sensors,2016,No,1,Yes,2018,Yes,New,11,11,11,No
61186,United States,Romania,HIMARS,self-propelled MRL,Artillery,2018,No,18,No,2021,No,New,1.1,1.1,19.8,No
65380,United States,Russia,vehicle engine 301-400,vehicle engine,Engines,2018,Yes,10,Yes,2020,No,New,0.05,0.05,0.5,Yes
65380,United States,Russia,vehicle engine 301-400,vehicle engine,Engines,2018,Yes,25,Yes,2021,No,New,0.05,0.05,1.25,Yes
65380,United States,Russia,vehicle engine 301-400,vehicle engine,Engines,2018,Yes,25,Yes,2022,No,New,0.05,0.05,1.25,Yes
63666,United States,Rwanda,Cessna-208 Caravan,light transport aircraft,Aircraft,2020,No,2,No,2021,No,New,1,1,2,No
52505,United States,Saudi Arabia,AGM-88 HARM,anti-radar missile,Missiles,2011,Yes,100,Yes,2021,Yes,New,0.25,0.25,25,No
52505,United States,Saudi Arabia,AGM-88 HARM,anti-radar missile,Missiles,2011,Yes,100,Yes,2022,Yes,New,0.25,0.25,25,No
52505,United States,Saudi Arabia,AGM-88 HARM,anti-radar missile,Missiles,2011,Yes,100,Yes,2018,Yes,New,0.25,0.25,25,No
52505,United States,Saudi Arabia,AGM-88 HARM,anti-radar missile,Missiles,2011,Yes,100,Yes,2019,Yes,New,0.25,0.25,25,No
52505,United States,Saudi Arabia,AGM-88 HARM,anti-radar missile,Missiles,2011,Yes,100,Yes,2020,Yes,New,0.25,0.25,25,No
62535,United States,Saudi Arabia,vehicle engine 601-800,vehicle engine,Engines,2014,No,130,Yes,2021,No,New,0.11,0.11,14.3,No
62535,United States,Saudi Arabia,vehicle engine 601-800,vehicle engine,Engines,2014,No,20,Yes,2022,No,New,0.11,0.11,2.2,No
62535,United States,Saudi Arabia,vehicle engine 601-800,vehicle engine,Engines,2014,No,223,Yes,2019,No,New,0.11,0.11,24.53,No
62535,United States,Saudi Arabia,vehicle engine 601-800,vehicle engine,Engines,2014,No,98,Yes,2018,No,New,0.11,0.11,10.78,No
62535,United States,Saudi Arabia,vehicle engine 601-800,vehicle engine,Engines,2014,No,214,Yes,2020,No,New,0.11,0.11,23.54,No
18701,United States,Saudi Arabia,vehicle engine 201-300,vehicle engine,Engines,2009,No,130,Yes,2013,No,New,0.03,0.03,3.9,No
18701,United States,Saudi Arabia,vehicle engine 201-300,vehicle engine,Engines,2009,No,130,Yes,2014,Yes,New,0.03,0.03,3.9,No
18701,United States,Saudi Arabia,vehicle engine 201-300,vehicle engine,Engines,2009,No,181,Yes,2015,Yes,New,0.03,0.03,5.43,No
18701,United States,Saudi Arabia,vehicle engine 201-300,vehicle engine,Engines,2009,No,155,Yes,2012,No,New,0.03,0.03,4.65,No
18701,United States,Saudi Arabia,vehicle engine 201-300,vehicle engine,Engines,2009,No,128,Yes,2011,No,New,0.03,0.03,3.84,No
19796,United States,Saudi Arabia,M-1A2 Abrams,tank,Armoured vehicles,1990,No,251,No,1993,No,New,4.5,4.5,1129.5,Yes
19796,United States,Saudi Arabia,M-1A2 Abrams,tank,Armoured vehicles,1990,No,64,No,1994,No,New,4.5,4.5,288,Yes
34809,United States,Saudi Arabia,RE-3,SIGINT aircraft,Aircraft,1998,Yes,2,Yes,2004,Yes,New,110,110,220,No
21782,United States,Saudi Arabia,C-130H Hercules,transport aircraft,Aircraft,1990,No,2,No,1993,No,New,28,28,56,No
21782,United States,Saudi Arabia,C-130H Hercules,transport aircraft,Aircraft,1990,No,1,No,1992,No,New,28,28,28,No
52497,United States,Saudi Arabia,AAQ-13 LANTIRN,combat aircraft radar,Sensors,2011,Yes,30,Yes,2021,Yes,New,1,1,30,No
52497,United States,Saudi Arabia,AAQ-13 LANTIRN,combat aircraft radar,Sensors,2011,Yes,30,Yes,2022,Yes,New,1,1,30,No
52497,United States,Saudi Arabia,AAQ-13 LANTIRN,combat aircraft radar,Sensors,2011,Yes,30,Yes,2017,Yes,New,1,1,30,No
52497,United States,Saudi Arabia,AAQ-13 LANTIRN,combat aircraft radar,Sensors,2011,Yes,30,Yes,2018,Yes,New,1,1,30,No
52497,United States,Saudi Arabia,AAQ-13 LANTIRN,combat aircraft radar,Sensors,2011,Yes,30,Yes,2019,Yes,New,1,1,30,No
52497,United States,Saudi Arabia,AAQ-13 LANTIRN,combat aircraft radar,Sensors,2011,Yes,30,Yes,2020,Yes,New,1,1,30,No
52497,United States,Saudi Arabia,AAQ-13 LANTIRN,combat aircraft radar,Sensors,2011,Yes,4,Yes,2016,Yes,New,1,1,4,No
61505,United States,Saudi Arabia,AGM-154,guided glide bomb,Missiles,2017,No,153,Yes,2022,No,New,0.4,0.4,61.2,No
61505,United States,Saudi Arabia,AGM-154,guided glide bomb,Missiles,2017,No,220,Yes,2020,No,New,0.4,0.4,88,No
61505,United States,Saudi Arabia,AGM-154,guided glide bomb,Missiles,2017,No,245,Yes,2021,No,New,0.4,0.4,98,No
59303,United States,Saudi Arabia,S-70L Black Hawk,transport helicopter,Aircraft,2016,No,9,Yes,2017,Yes,New,7.25,7.25,65.25,No
53610,United States,Saudi Arabia,CF-6 (26000),turbofan,Engines,2009,No,2,Yes,2014,No,New,6,6,12,No
53610,United States,Saudi Arabia,CF-6 (26000),turbofan,Engines,2009,No,4,Yes,2015,No,New,6,6,24,No
52498,United States,Saudi Arabia,Sniper,aircraft EO system,Sensors,2012,No,4,Yes,2016,Yes,New,1,1,4,No
52498,United States,Saudi Arabia,Sniper,aircraft EO system,Sensors,2012,No,26,Yes,2017,Yes,New,1,1,26,No
52498,United States,Saudi Arabia,Sniper,aircraft EO system,Sensors,2012,No,26,Yes,2018,Yes,New,1,1,26,No
52498,United States,Saudi Arabia,Sniper,aircraft EO system,Sensors,2012,No,20,Yes,2019,Yes,New,1,1,20,No
52498,United States,Saudi Arabia,Sniper,aircraft EO system,Sensors,2012,No,6,Yes,2020,Yes,New,1,1,6,No
52498,United States,Saudi Arabia,Sniper,aircraft EO system,Sensors,2012,No,10,Yes,2021,Yes,New,1,1,10,No
52498,United States,Saudi Arabia,Sniper,aircraft EO system,Sensors,2012,No,10,Yes,2022,Yes,New,1,1,10,No
61005,United States,Saudi Arabia,Paveway,guided bomb,Missiles,2019,No,10000,Yes,2019,No,New,0.02,0.02,200,No
61005,United States,Saudi Arabia,Paveway,guided bomb,Missiles,2019,No,10000,Yes,2020,No,New,0.02,0.02,200,No
56579,United States,Saudi Arabia,Harpoon Block-2,anti-ship missile/SSM,Missiles,2016,Yes,60,Yes,2021,Yes,New,1,1,60,No
56579,United States,Saudi Arabia,Harpoon Block-2,anti-ship missile/SSM,Missiles,2016,Yes,60,Yes,2022,Yes,New,1,1,60,No
56579,United States,Saudi Arabia,Harpoon Block-2,anti-ship missile/SSM,Missiles,2016,Yes,50,Yes,2020,Yes,New,1,1,50,No
60486,United States,Saudi Arabia,CH-47F,transport helicopter,Aircraft,2017,No,8,Yes,2022,No,New,20,20,160,No
56578,United States,Saudi Arabia,AGM-154,guided glide bomb,Missiles,2014,No,20,Yes,2016,Yes,New,0.4,0.4,8,No
56578,United States,Saudi Arabia,AGM-154,guided glide bomb,Missiles,2014,No,200,Yes,2017,No,New,0.4,0.4,80,No
56578,United States,Saudi Arabia,AGM-154,guided glide bomb,Missiles,2014,No,135,Yes,2018,Yes,New,0.4,0.4,54,No
38997,United States,Saudi Arabia,S-70L Black Hawk,transport helicopter,Aircraft,2008,No,11,Yes,2010,No,New,7.25,7.25,79.75,No
38997,United States,Saudi Arabia,S-70L Black Hawk,transport helicopter,Aircraft,2008,No,11,Yes,2011,No,New,7.25,7.25,79.75,No
38999,United States,Saudi Arabia,LAV-25 TUR,IFV turret,Other,2006,No,25,Yes,2008,Yes,New,0.6,0.6,15,No
38999,United States,Saudi Arabia,LAV-25 TUR,IFV turret,Other,2006,No,9,Yes,2009,Yes,New,0.6,0.6,5.4,No
38999,United States,Saudi Arabia,LAV-25 TUR,IFV turret,Other,2006,No,22,Yes,2006,Yes,New,0.6,0.6,13.2,No
38999,United States,Saudi Arabia,LAV-25 TUR,IFV turret,Other,2006,No,44,No,2007,No,New,0.6,0.6,26.4,No
39000,United States,Saudi Arabia,vehicle engine 201-300,vehicle engine,Engines,2006,No,40,Yes,2008,Yes,New,0.03,0.03,1.2,No
39000,United States,Saudi Arabia,vehicle engine 201-300,vehicle engine,Engines,2006,No,13,Yes,2009,Yes,New,0.03,0.03,0.39,No
39000,United States,Saudi Arabia,vehicle engine 201-300,vehicle engine,Engines,2006,No,32,Yes,2006,Yes,New,0.03,0.03,0.96,No
39000,United States,Saudi Arabia,vehicle engine 201-300,vehicle engine,Engines,2006,No,47,Yes,2007,No,New,0.03,0.03,1.41,No
39001,United States,Saudi Arabia,ETS,anti-tank AV turret,Other,2009,Yes,15,Yes,2011,Yes,New,0.6,0.6,9,No
39001,United States,Saudi Arabia,ETS,anti-tank AV turret,Other,2009,Yes,30,Yes,2012,Yes,New,0.6,0.6,18,No
39001,United States,Saudi Arabia,ETS,anti-tank AV turret,Other,2009,Yes,27,Yes,2013,No,New,0.6,0.6,16.2,No
38532,United States,Saudi Arabia,EE-30 30mm,naval gun,Naval weapons,1988,Yes,1,No,1993,No,New,1,1,1,No
38532,United States,Saudi Arabia,EE-30 30mm,naval gun,Naval weapons,1988,Yes,1,No,1997,No,New,1,1,1,No
37526,United States,Saudi Arabia,AAQ-14 LANTIRN,aircraft EO system,Sensors,1995,Yes,5,No,1997,Yes,New,1,1,5,No
37526,United States,Saudi Arabia,AAQ-14 LANTIRN,aircraft EO system,Sensors,1995,Yes,5,No,1998,Yes,New,1,1,5,No
37511,United States,Saudi Arabia,AAQ-13 LANTIRN,combat aircraft radar,Sensors,1995,Yes,5,Yes,1997,Yes,New,1,1,5,No
37511,United States,Saudi Arabia,AAQ-13 LANTIRN,combat aircraft radar,Sensors,1995,Yes,5,Yes,1998,Yes,New,1,1,5,No
36787,United States,Saudi Arabia,Tornado IDS GR,combat aircraft radar,Sensors,1993,No,6,No,1996,No,New,2,2,12,No
36787,United States,Saudi Arabia,Tornado IDS GR,combat aircraft radar,Sensors,1993,No,24,No,1997,No,New,2,2,48,No
36787,United States,Saudi Arabia,Tornado IDS GR,combat aircraft radar,Sensors,1993,No,18,No,1998,No,New,2,2,36,No
36018,United States,Saudi Arabia,AIM-9M,SRAAM,Missiles,2005,No,75,Yes,2006,Yes,New,0.12,0.12,9,No
32551,United States,Saudi Arabia,TOW,anti-tank missile,Missiles,2001,No,281,Yes,2002,Yes,New,0.01,0.01,2.81,No
32551,United States,Saudi Arabia,TOW,anti-tank missile,Missiles,2001,No,281,Yes,2003,Yes,New,0.01,0.01,2.81,No
31900,United States,Saudi Arabia,AGM-65,ASM,Missiles,2001,No,98,No,2002,No,New,0.15,0.15,14.7,No
31900,United States,Saudi Arabia,AGM-65,ASM,Missiles,2001,No,7,Yes,2003,Yes,New,0.15,0.15,1.05,No
31283,United States,Saudi Arabia,TOW,anti-tank missile,Missiles,2000,No,914,Yes,2001,Yes,New,0.01,0.01,9.14,No
31283,United States,Saudi Arabia,TOW,anti-tank missile,Missiles,2000,No,913,Yes,2002,Yes,New,0.01,0.01,9.13,No
29031,United States,Saudi Arabia,AIM-120C AMRAAM,BVRAAM,Missiles,2000,No,100,Yes,2004,Yes,New,0.6,0.6,60,No
29031,United States,Saudi Arabia,AIM-120C AMRAAM,BVRAAM,Missiles,2000,No,175,Yes,2005,Yes,New,0.6,0.6,105,No
29031,United States,Saudi Arabia,AIM-120C AMRAAM,BVRAAM,Missiles,2000,No,169,Yes,2006,Yes,New,0.6,0.6,101.4,No
29031,United States,Saudi Arabia,AIM-120C AMRAAM,BVRAAM,Missiles,2000,No,56,No,2003,No,New,0.6,0.6,33.6,No
28414,United States,Saudi Arabia,Bell-412,helicopter,Aircraft,2001,No,8,Yes,2003,Yes,New,5,5,40,No
28414,United States,Saudi Arabia,Bell-412,helicopter,Aircraft,2001,No,8,Yes,2002,Yes,New,5,5,40,No
22508,United States,Saudi Arabia,FAASV,ALV,Armoured vehicles,1991,No,30,Yes,1993,Yes,New,0.6,0.6,18,No
22508,United States,Saudi Arabia,FAASV,ALV,Armoured vehicles,1991,No,30,Yes,1992,Yes,New,0.6,0.6,18,No
22317,United States,Saudi Arabia,TPS-70,air search radar,Sensors,1993,No,1,Yes,1994,Yes,New,11,11,11,No
22317,United States,Saudi Arabia,TPS-70,air search radar,Sensors,1993,No,1,Yes,1995,Yes,New,11,11,11,No
20988,United States,Saudi Arabia,AIM-9M,SRAAM,Missiles,1992,No,125,Yes,1995,Yes,New,0.12,0.12,15,No
20988,United States,Saudi Arabia,AIM-9M,SRAAM,Missiles,1992,No,130,Yes,1996,Yes,New,0.12,0.12,15.6,No
20988,United States,Saudi Arabia,AIM-9M,SRAAM,Missiles,1992,No,45,Yes,1997,No,New,0.12,0.12,5.4,No
20987,United States,Saudi Arabia,AIM-7M,BVRAAM,Missiles,1992,No,50,Yes,1995,Yes,New,0.18,0.18,9,No
20987,United States,Saudi Arabia,AIM-7M,BVRAAM,Missiles,1992,No,50,Yes,1996,Yes,New,0.18,0.18,9,No
20987,United States,Saudi Arabia,AIM-7M,BVRAAM,Missiles,1992,No,100,Yes,1998,Yes,New,0.18,0.18,18,No
20987,United States,Saudi Arabia,AIM-7M,BVRAAM,Missiles,1992,No,100,Yes,1997,No,New,0.18,0.18,18,No
20986,United States,Saudi Arabia,AGM-65,ASM,Missiles,1992,No,100,Yes,1995,Yes,New,0.15,0.15,15,No
20986,United States,Saudi Arabia,AGM-65,ASM,Missiles,1992,No,200,Yes,1996,Yes,New,0.15,0.15,30,No
20986,United States,Saudi Arabia,AGM-65,ASM,Missiles,1992,No,200,Yes,1998,Yes,New,0.15,0.15,30,No
20986,United States,Saudi Arabia,AGM-65,ASM,Missiles,1992,No,200,Yes,1999,Yes,New,0.15,0.15,30,No
20986,United States,Saudi Arabia,AGM-65,ASM,Missiles,1992,No,200,Yes,1997,No,New,0.15,0.15,30,No
20426,United States,Saudi Arabia,Patriot SAMS,SAM system,Air defence systems,1992,No,4,Yes,1995,No,New,47,47,188,No
20426,United States,Saudi Arabia,Patriot SAMS,SAM system,Air defence systems,1992,No,4,Yes,1997,No,New,47,47,188,No
20426,United States,Saudi Arabia,Patriot SAMS,SAM system,Air defence systems,1992,No,5,Yes,1996,Yes,New,47,47,235,No
20425,United States,Saudi Arabia,MIM-104 PAC-2,SAM,Missiles,1992,No,261,Yes,1996,Yes,New,1,1,261,No
20425,United States,Saudi Arabia,MIM-104 PAC-2,SAM,Missiles,1992,No,250,Yes,1997,Yes,New,1,1,250,No
20425,United States,Saudi Arabia,MIM-104 PAC-2,SAM,Missiles,1992,No,250,Yes,1995,No,New,1,1,250,No
20345,United States,Saudi Arabia,AIM-7M,BVRAAM,Missiles,1991,No,270,Yes,1994,Yes,New,0.18,0.18,48.6,No
20345,United States,Saudi Arabia,AIM-7M,BVRAAM,Missiles,1991,No,250,Yes,1992,No,New,0.18,0.18,45,No
20345,United States,Saudi Arabia,AIM-7M,BVRAAM,Missiles,1991,No,250,Yes,1993,No,New,0.18,0.18,45,No
20168,United States,Saudi Arabia,Patriot SAMS,SAM system,Air defence systems,1990,No,4,Yes,1993,No,New,47,47,188,No
20168,United States,Saudi Arabia,Patriot SAMS,SAM system,Air defence systems,1990,No,4,Yes,1994,No,New,47,47,188,No
20171,United States,Saudi Arabia,AH-64A Apache,combat helicopter,Aircraft,1990,No,12,No,1993,No,New,14,14,168,No
20167,United States,Saudi Arabia,MIM-104 PAC-2,SAM,Missiles,1990,No,192,Yes,1993,No,New,1,1,192,No
20167,United States,Saudi Arabia,MIM-104 PAC-2,SAM,Missiles,1990,No,192,Yes,1994,No,New,1,1,192,No
20078,United States,Saudi Arabia,M-60A3,tank,Armoured vehicles,1990,No,66,No,1995,No,Second hand,2.1,0.84,55.44,No
20078,United States,Saudi Arabia,M-60A3,tank,Armoured vehicles,1990,No,84,No,1994,No,Second hand,2.1,0.84,70.56,No
20077,United States,Saudi Arabia,M-198 155mm,towed gun,Artillery,1990,No,14,Yes,1992,No,New,0.85,0.85,11.9,No
20079,United States,Saudi Arabia,M-2 Bradley,IFV,Armoured vehicles,1990,No,112,Yes,1992,No,New,1.6,1.6,179.2,No
20079,United States,Saudi Arabia,M-2 Bradley,IFV,Armoured vehicles,1990,No,88,Yes,1993,No,New,1.6,1.6,140.8,No
19984,United States,Saudi Arabia,LAV-25 TUR,IFV turret,Other,1990,No,64,Yes,1998,No,New,0.6,0.6,38.4,No
19984,United States,Saudi Arabia,LAV-25 TUR,IFV turret,Other,1990,No,64,Yes,1999,No,New,0.6,0.6,38.4,No
19984,United States,Saudi Arabia,LAV-25 TUR,IFV turret,Other,1990,No,64,Yes,1994,No,New,0.6,0.6,38.4,No
19984,United States,Saudi Arabia,LAV-25 TUR,IFV turret,Other,1990,No,64,Yes,1995,No,New,0.6,0.6,38.4,No
19984,United States,Saudi Arabia,LAV-25 TUR,IFV turret,Other,1990,No,64,Yes,1996,No,New,0.6,0.6,38.4,No
