Country,Partner Name,Trade Flow,Product Group,Indicator,Year,Amount,SIPRI AT Database ID,Supplier,Recipient,Designation,Description,Armament category,Order date,Order date is estimate,Numbers delivered,Numbers delivered is estimate,Delivery year,Delivery year is estimate,Status,SIPRI estimate,TIV deal unit,TIV delivery values,Local production,TII,TII Score
United States,Iraq,Export,  All Products,Export (US$ Thousand),2008,2122954.379,50354,United States,Iraq,M-1A1 Abrams,tank,Armoured vehicles,2008,Yes,9,Yes,2012,No,New,4,4,36,No,TII,1.216696353
United States,Iraq,Export,  All Products,Export (US$ Thousand),2008,2122954.379,50360,United States,Iraq,K-6 120mm,mortar,Artillery,2008,No,150,Yes,2011,No,New,0.25,0.25,37.5,No,TII,1.216696353
United States,Iraq,Export,  All Products,Export (US$ Thousand),2008,2122954.379,50360,United States,Iraq,K-6 120mm,mortar,Artillery,2008,No,115,Yes,2012,No,New,0.25,0.25,28.75,No,TII,1.216696353
United States,Iraq,Export,  All Products,Export (US$ Thousand),2008,2122954.379,50360,United States,Iraq,K-6 120mm,mortar,Artillery,2008,No,150,Yes,2009,No,New,0.25,0.25,37.5,No,TII,1.216696353
United States,Iraq,Export,  All Products,Export (US$ Thousand),2008,2122954.379,50360,United States,Iraq,K-6 120mm,mortar,Artillery,2008,No,150,Yes,2010,No,New,0.25,0.25,37.5,No,TII,1.216696353
United States,Iraq,Export,  All Products,Export (US$ Thousand),2008,2122954.379,50359,United States,Iraq,AGM-114 Hellfire-2,anti-tank missile/ASM,Missiles,2008,No,150,Yes,2012,No,New,0.05,0.05,7.5,No,TII,1.216696353
United States,Iraq,Export,  All Products,Export (US$ Thousand),2008,2122954.379,50359,United States,Iraq,AGM-114 Hellfire-2,anti-tank missile/ASM,Missiles,2008,No,50,Yes,2013,No,New,0.05,0.05,2.5,No,TII,1.216696353
United States,Israel,Export,  All Products,Export (US$ Thousand),2008,14486465.8,50546,United States,Israel,GBU-39,guided glide bomb,Missiles,2008,No,500,Yes,2011,No,New,0.02,0.02,10,No,TII,2.33700371
United States,Israel,Export,  All Products,Export (US$ Thousand),2008,14486465.8,50546,United States,Israel,GBU-39,guided glide bomb,Missiles,2008,No,50,Yes,2010,No,New,0.02,0.02,1,No,TII,2.33700371
United States,Israel,Export,  All Products,Export (US$ Thousand),2008,14486465.8,50546,United States,Israel,GBU-39,guided glide bomb,Missiles,2008,No,450,Yes,2012,No,New,0.02,0.02,9,No,TII,2.33700371
United States,Israel,Export,  All Products,Export (US$ Thousand),2008,14486465.8,34589,United States,Israel,PC-9 -,trainer aircraft,Aircraft,2008,No,10,Yes,2010,No,New,1.65,1.65,16.5,No,TII,2.33700371
United States,Israel,Export,  All Products,Export (US$ Thousand),2008,14486465.8,34589,United States,Israel,PC-9 -,trainer aircraft,Aircraft,2008,No,10,No,2009,No,New,1.65,1.65,16.5,No,TII,2.33700371
United States,Japan,Export,  All Products,Export (US$ Thousand),2008,66573421.9,39660,United States,Japan,SM-2MR,SAM,Missiles,2008,No,24,Yes,2010,Yes,New,0.3,0.3,7.2,No,TII,1.397398971
United States,South Korea,Export,  All Products,Export (US$ Thousand),2008,34806587.29,50281,United States,South Korea,AIM-120C AMRAAM,BVRAAM,Missiles,2008,Yes,86,Yes,2015,Yes,New,0.6,0.6,51.6,No,TII,1.283394094
United States,South Korea,Export,  All Products,Export (US$ Thousand),2008,34806587.29,50281,United States,South Korea,AIM-120C AMRAAM,BVRAAM,Missiles,2008,Yes,1,Yes,2012,Yes,New,0.6,0.6,0.6,No,TII,1.283394094
United States,South Korea,Export,  All Products,Export (US$ Thousand),2008,34806587.29,50281,United States,South Korea,AIM-120C AMRAAM,BVRAAM,Missiles,2008,Yes,12,No,2011,No,New,0.6,0.6,7.2,No,TII,1.283394094
United States,South Korea,Export,  All Products,Export (US$ Thousand),2008,34806587.29,50281,United States,South Korea,AIM-120C AMRAAM,BVRAAM,Missiles,2008,Yes,26,No,2014,No,New,0.6,0.6,15.6,No,TII,1.283394094
United States,South Korea,Export,  All Products,Export (US$ Thousand),2008,34806587.29,50280,United States,South Korea,JDAM,guided bomb,Missiles,2008,Yes,140,Yes,2011,Yes,New,0.02,0.02,2.8,No,TII,1.283394094
United States,South Korea,Export,  All Products,Export (US$ Thousand),2008,34806587.29,50280,United States,South Korea,JDAM,guided bomb,Missiles,2008,Yes,140,Yes,2010,No,New,0.02,0.02,2.8,No,TII,1.283394094
United States,South Korea,Export,  All Products,Export (US$ Thousand),2008,34806587.29,28676,United States,South Korea,MIM-104 PAC-2,SAM,Missiles,2008,No,32,Yes,2010,Yes,New,1,1,32,No,TII,1.283394094
United States,South Korea,Export,  All Products,Export (US$ Thousand),2008,34806587.29,28676,United States,South Korea,MIM-104 PAC-2,SAM,Missiles,2008,No,32,Yes,2011,Yes,New,1,1,32,No,TII,1.283394094
United States,South Korea,Export,  All Products,Export (US$ Thousand),2008,34806587.29,35304,United States,South Korea,F-15E Strike Eagle,FGA aircraft,Aircraft,2008,No,6,No,2010,No,New,70,70,420,Yes,TII,1.283394094
United States,South Korea,Export,  All Products,Export (US$ Thousand),2008,34806587.29,35304,United States,South Korea,F-15E Strike Eagle,FGA aircraft,Aircraft,2008,No,4,No,2012,No,New,70,70,280,Yes,TII,1.283394094
United States,South Korea,Export,  All Products,Export (US$ Thousand),2008,34806587.29,35304,United States,South Korea,F-15E Strike Eagle,FGA aircraft,Aircraft,2008,No,11,No,2011,No,New,70,70,770,Yes,TII,1.283394094
United States,South Korea,Export,  All Products,Export (US$ Thousand),2008,34806587.29,51244,United States,South Korea,Harpoon Block-2,anti-ship missile/SSM,Missiles,2008,No,59,Yes,2011,No,New,1,1,59,No,TII,1.283394094
United States,South Korea,Export,  All Products,Export (US$ Thousand),2008,34806587.29,39626,United States,South Korea,AIM-9X,BVRAAM,Missiles,2008,Yes,2,No,2011,No,New,0.18,0.18,0.36,No,TII,1.283394094
United States,South Korea,Export,  All Products,Export (US$ Thousand),2008,34806587.29,39626,United States,South Korea,AIM-9X,BVRAAM,Missiles,2008,Yes,100,Yes,2010,Yes,New,0.18,0.18,18,No,TII,1.283394094
United States,South Korea,Export,  All Products,Export (US$ Thousand),2008,34806587.29,39625,United States,South Korea,SM-2MR,SAM,Missiles,2008,No,24,Yes,2011,No,New,0.3,0.3,7.2,No,TII,1.283394094
United States,South Korea,Export,  All Products,Export (US$ Thousand),2008,34806587.29,39625,United States,South Korea,SM-2MR,SAM,Missiles,2008,No,56,No,2012,No,New,0.3,0.3,16.8,No,TII,1.283394094
United States,South Korea,Export,  All Products,Export (US$ Thousand),2008,34806587.29,39625,United States,South Korea,SM-2MR,SAM,Missiles,2008,No,30,No,2013,No,New,0.3,0.3,9,No,TII,1.283394094
United States,South Korea,Export,  All Products,Export (US$ Thousand),2008,34806587.29,39625,United States,South Korea,SM-2MR,SAM,Missiles,2008,No,50,Yes,2010,Yes,New,0.3,0.3,15,No,TII,1.283394094
United States,South Korea,Export,  All Products,Export (US$ Thousand),2008,34806587.29,39625,United States,South Korea,SM-2MR,SAM,Missiles,2008,No,50,Yes,2009,Yes,New,0.3,0.3,15,No,TII,1.283394094
United States,Pakistan,Export,  All Products,Export (US$ Thousand),2008,1993051.262,53456,United States,Pakistan,King Air ISR,AGS aircraft,Aircraft,2008,No,2,No,2011,No,New,11,11,22,No,TII,0.768071206
United States,Pakistan,Export,  All Products,Export (US$ Thousand),2008,1993051.262,51620,United States,Pakistan,UH-1H Huey-2,helicopter,Aircraft,2008,Yes,5,No,2009,No,New,3.1,3.1,15.5,No,TII,0.768071206
United States,Pakistan,Export,  All Products,Export (US$ Thousand),2008,1993051.262,58919,United States,Pakistan,Sniper,aircraft EO system,Sensors,2008,Yes,4,Yes,2011,Yes,New,1,1,4,No,TII,0.768071206
United States,Qatar,Export,  All Products,Export (US$ Thousand),2008,3076772.784,50439,United States,Qatar,C-130J Hercules,transport aircraft,Aircraft,2008,No,4,No,2011,No,New,40,40,160,No,TII,1.109394724
United States,Qatar,Export,  All Products,Export (US$ Thousand),2008,3076772.784,50242,United States,Qatar,C-17,heavy transport aircraft,Aircraft,2008,No,2,No,2009,No,New,140,140,280,No,TII,1.109394724
United States,Saudi Arabia,Export,  All Products,Export (US$ Thousand),2008,12477994.63,38997,United States,Saudi Arabia,S-70L Black Hawk,transport helicopter,Aircraft,2008,No,11,Yes,2010,No,New,7.25,7.25,79.75,No,TII,1.274244543
United States,Saudi Arabia,Export,  All Products,Export (US$ Thousand),2008,12477994.63,38997,United States,Saudi Arabia,S-70L Black Hawk,transport helicopter,Aircraft,2008,No,11,Yes,2011,No,New,7.25,7.25,79.75,No,TII,1.274244543
United States,Saudi Arabia,Export,  All Products,Export (US$ Thousand),2008,12477994.63,53609,United States,Saudi Arabia,CF-6 (26000),turbofan,Engines,2008,No,4,Yes,2012,No,New,6,6,24,No,TII,1.274244543
United States,Saudi Arabia,Export,  All Products,Export (US$ Thousand),2008,12477994.63,53609,United States,Saudi Arabia,CF-6 (26000),turbofan,Engines,2008,No,2,No,2011,Yes,New,6,6,12,No,TII,1.274244543
United States,Saudi Arabia,Export,  All Products,Export (US$ Thousand),2008,12477994.63,50522,United States,Saudi Arabia,F-110 (13500),turbofan,Engines,2008,No,52,Yes,2010,No,New,3.25,3.25,169,No,TII,1.274244543
United States,Saudi Arabia,Export,  All Products,Export (US$ Thousand),2008,12477994.63,50522,United States,Saudi Arabia,F-110 (13500),turbofan,Engines,2008,No,39,Yes,2009,No,New,3.25,3.25,126.75,No,TII,1.274244543
United States,Saudi Arabia,Export,  All Products,Export (US$ Thousand),2008,12477994.63,40265,United States,Saudi Arabia,JDAM,guided bomb,Missiles,2008,No,300,Yes,2010,No,New,0.02,0.02,6,No,TII,1.274244543
United States,Saudi Arabia,Export,  All Products,Export (US$ Thousand),2008,12477994.63,40265,United States,Saudi Arabia,JDAM,guided bomb,Missiles,2008,No,600,Yes,2011,Yes,New,0.02,0.02,12,No,TII,1.274244543
United States,Saudi Arabia,Export,  All Products,Export (US$ Thousand),2008,12477994.63,34643,United States,Saudi Arabia,AH-64D Longbow,combat helicopter,Aircraft,2008,No,12,Yes,2011,No,New,15.5,15.5,186,No,TII,1.274244543
United States,Saudi Arabia,Export,  All Products,Export (US$ Thousand),2008,12477994.63,40028,United States,Saudi Arabia,vehicle engine 201-300,vehicle engine,Engines,2008,No,125,Yes,2010,No,New,0.03,0.03,3.75,No,TII,1.274244543
United States,Saudi Arabia,Export,  All Products,Export (US$ Thousand),2008,12477994.63,40028,United States,Saudi Arabia,vehicle engine 201-300,vehicle engine,Engines,2008,No,100,Yes,2008,No,New,0.03,0.03,3,No,TII,1.274244543
United States,Saudi Arabia,Export,  All Products,Export (US$ Thousand),2008,12477994.63,40028,United States,Saudi Arabia,vehicle engine 201-300,vehicle engine,Engines,2008,No,125,Yes,2009,No,New,0.03,0.03,3.75,No,TII,1.274244543
United States,Saudi Arabia,Export,  All Products,Export (US$ Thousand),2008,12477994.63,38996,United States,Saudi Arabia,M-1A2S Abrams,tank,Armoured vehicles,2008,No,44,Yes,2014,Yes,New,5,5,220,No,TII,1.274244543
United States,Saudi Arabia,Export,  All Products,Export (US$ Thousand),2008,12477994.63,38996,United States,Saudi Arabia,M-1A2S Abrams,tank,Armoured vehicles,2008,No,15,Yes,2012,Yes,New,5,5,75,No,TII,1.274244543
United States,Afghanistan,Import,  All Products,Import (US$ Thousand),2008,86906.964,50714,United States,Afghanistan,HMMWV-UA,APV,Armoured vehicles,2008,No,1750,Yes,2010,No,New,0.13,0.13,227.5,No,TII,1.001496699
United States,Afghanistan,Import,  All Products,Import (US$ Thousand),2008,86906.964,50714,United States,Afghanistan,HMMWV-UA,APV,Armoured vehicles,2008,No,400,Yes,2008,No,New,0.13,0.13,52,No,TII,1.001496699
United States,Afghanistan,Import,  All Products,Import (US$ Thousand),2008,86906.964,50714,United States,Afghanistan,HMMWV-UA,APV,Armoured vehicles,2008,No,2000,Yes,2009,No,New,0.13,0.13,260,No,TII,1.001496699
United States,Afghanistan,Import,  All Products,Import (US$ Thousand),2008,86906.964,50714,United States,Afghanistan,HMMWV-UA,APV,Armoured vehicles,2008,No,585,Yes,2011,No,New,0.13,0.13,76.05,No,TII,1.001496699
United States,China,Import,  All Products,Import (US$ Thousand),2008,356304560.7,,United States,China,,,,2008,,,,,,,,,,,TII,0.950155873
United States,Egypt,Import,  All Products,Import (US$ Thousand),2008,2484391.703,40102,United States,Egypt,E-2C,AEW&C aircraft,Aircraft,2008,No,1,No,2010,No,New,73.65,73.65,73.65,No,TII,1.10956707
United States,Egypt,Import,  All Products,Import (US$ Thousand),2008,2484391.703,39955,United States,Egypt,M-1A1 Abrams,tank,Armoured vehicles,2008,No,35,Yes,2012,No,New,4,4,140,Yes,TII,1.10956707
United States,Egypt,Import,  All Products,Import (US$ Thousand),2008,2484391.703,39955,United States,Egypt,M-1A1 Abrams,tank,Armoured vehicles,2008,No,20,Yes,2013,No,New,4,4,80,Yes,TII,1.10956707
United States,Egypt,Import,  All Products,Import (US$ Thousand),2008,2484391.703,39955,United States,Egypt,M-1A1 Abrams,tank,Armoured vehicles,2008,No,35,Yes,2011,No,New,4,4,140,Yes,TII,1.10956707
United States,Egypt,Import,  All Products,Import (US$ Thousand),2008,2484391.703,39955,United States,Egypt,M-1A1 Abrams,tank,Armoured vehicles,2008,No,35,Yes,2010,No,New,4,4,140,Yes,TII,1.10956707
United States,Egypt,Import,  All Products,Import (US$ Thousand),2008,2484391.703,40136,United States,Egypt,TOW,anti-tank missile,Missiles,2008,No,2028,Yes,2008,No,New,0.01,0.01,20.28,No,TII,1.10956707
United States,Egypt,Import,  All Products,Import (US$ Thousand),2008,2484391.703,53851,United States,Egypt,Swift-93,patrol craft,Ships,2008,No,2,No,2010,No,New,4.5,4.5,9,Yes,TII,1.10956707
United States,Egypt,Import,  All Products,Import (US$ Thousand),2008,2484391.703,53851,United States,Egypt,Swift-93,patrol craft,Ships,2008,No,4,No,2014,No,New,4.5,4.5,18,Yes,TII,1.10956707
United States,India,Import,  All Products,Import (US$ Thousand),2008,26931322.41,39659,United States,India,C-130J Hercules,transport aircraft,Aircraft,2008,No,1,No,2010,No,New,40,40,40,No,TII,0.876390052
United States,India,Import,  All Products,Import (US$ Thousand),2008,26931322.41,39659,United States,India,C-130J Hercules,transport aircraft,Aircraft,2008,No,5,No,2011,No,New,40,40,200,No,TII,0.876390052
United States,India,Import,  All Products,Import (US$ Thousand),2008,26931322.41,60916,United States,India,AE-3007,turbofan,Engines,2008,No,4,No,2019,No,New,1.3,1.3,5.2,No,TII,0.876390052
United States,India,Import,  All Products,Import (US$ Thousand),2008,26931322.41,60916,United States,India,AE-3007,turbofan,Engines,2008,No,2,No,2017,No,New,1.3,1.3,2.6,No,TII,0.876390052
United States,Iraq,Import,  All Products,Import (US$ Thousand),2008,23071752.29,50361,United States,Iraq,ASV-150,APC,Armoured vehicles,2008,No,61,Yes,2008,Yes,New,0.45,0.45,27.45,No,TII,1.216696353
United States,Iraq,Import,  All Products,Import (US$ Thousand),2008,23071752.29,50361,United States,Iraq,ASV-150,APC,Armoured vehicles,2008,No,61,Yes,2009,Yes,New,0.45,0.45,27.45,No,TII,1.216696353
United States,Iraq,Import,  All Products,Import (US$ Thousand),2008,23071752.29,50357,United States,Iraq,M-88A2,ARV,Armoured vehicles,2008,Yes,8,No,2010,No,New,2,2,16,No,TII,1.216696353
United States,Iraq,Import,  All Products,Import (US$ Thousand),2008,23071752.29,50355,United States,Iraq,HMMWV-UA,APV,Armoured vehicles,2008,Yes,64,Yes,2010,Yes,New,0.13,0.13,8.32,No,TII,1.216696353
United States,Iraq,Import,  All Products,Import (US$ Thousand),2008,23071752.29,50356,United States,Iraq,M-113,APC,Armoured vehicles,2008,Yes,20,Yes,2010,Yes,Second hand,0.25,0.1,2,No,TII,1.216696353
United States,Iraq,Import,  All Products,Import (US$ Thousand),2008,23071752.29,50211,United States,Iraq,AGM-114L Hellfire,anti-tank missile,Missiles,2008,No,20,Yes,2009,No,New,0.07,0.07,1.4,No,TII,1.216696353
United States,Iraq,Import,  All Products,Import (US$ Thousand),2008,23071752.29,50354,United States,Iraq,M-1A1 Abrams,tank,Armoured vehicles,2008,Yes,63,No,2010,No,New,4,4,252,No,TII,1.216696353
United States,Iraq,Import,  All Products,Import (US$ Thousand),2008,23071752.29,50354,United States,Iraq,M-1A1 Abrams,tank,Armoured vehicles,2008,Yes,68,Yes,2011,No,New,4,4,272,No,TII,1.216696353
United States,Iraq,Import,  All Products,Import (US$ Thousand),2008,23071752.29,50354,United States,Iraq,M-1A1 Abrams,tank,Armoured vehicles,2008,Yes,9,Yes,2012,No,New,4,4,36,No,TII,1.216696353
United States,Iraq,Import,  All Products,Import (US$ Thousand),2008,23071752.29,50360,United States,Iraq,K-6 120mm,mortar,Artillery,2008,No,150,Yes,2011,No,New,0.25,0.25,37.5,No,TII,1.216696353
United States,Iraq,Import,  All Products,Import (US$ Thousand),2008,23071752.29,50360,United States,Iraq,K-6 120mm,mortar,Artillery,2008,No,115,Yes,2012,No,New,0.25,0.25,28.75,No,TII,1.216696353
United States,Iraq,Import,  All Products,Import (US$ Thousand),2008,23071752.29,50360,United States,Iraq,K-6 120mm,mortar,Artillery,2008,No,150,Yes,2009,No,New,0.25,0.25,37.5,No,TII,1.216696353
United States,Iraq,Import,  All Products,Import (US$ Thousand),2008,23071752.29,50360,United States,Iraq,K-6 120mm,mortar,Artillery,2008,No,150,Yes,2010,No,New,0.25,0.25,37.5,No,TII,1.216696353
United States,Iraq,Import,  All Products,Import (US$ Thousand),2008,23071752.29,50359,United States,Iraq,AGM-114 Hellfire-2,anti-tank missile/ASM,Missiles,2008,No,150,Yes,2012,No,New,0.05,0.05,7.5,No,TII,1.216696353
United States,Iraq,Import,  All Products,Import (US$ Thousand),2008,23071752.29,50359,United States,Iraq,AGM-114 Hellfire-2,anti-tank missile/ASM,Missiles,2008,No,50,Yes,2013,No,New,0.05,0.05,2.5,No,TII,1.216696353
United States,Israel,Import,  All Products,Import (US$ Thousand),2008,22626636.13,50546,United States,Israel,GBU-39,guided glide bomb,Missiles,2008,No,500,Yes,2011,No,New,0.02,0.02,10,No,TII,2.33700371
United States,Israel,Import,  All Products,Import (US$ Thousand),2008,22626636.13,50546,United States,Israel,GBU-39,guided glide bomb,Missiles,2008,No,50,Yes,2010,No,New,0.02,0.02,1,No,TII,2.33700371
United States,Israel,Import,  All Products,Import (US$ Thousand),2008,22626636.13,50546,United States,Israel,GBU-39,guided glide bomb,Missiles,2008,No,450,Yes,2012,No,New,0.02,0.02,9,No,TII,2.33700371
United States,Israel,Import,  All Products,Import (US$ Thousand),2008,22626636.13,34589,United States,Israel,PC-9 -,trainer aircraft,Aircraft,2008,No,10,Yes,2010,No,New,1.65,1.65,16.5,No,TII,2.33700371
United States,Israel,Import,  All Products,Import (US$ Thousand),2008,22626636.13,34589,United States,Israel,PC-9 -,trainer aircraft,Aircraft,2008,No,10,No,2009,No,New,1.65,1.65,16.5,No,TII,2.33700371
United States,Japan,Import,  All Products,Import (US$ Thousand),2008,143351759.2,39660,United States,Japan,SM-2MR,SAM,Missiles,2008,No,24,Yes,2010,Yes,New,0.3,0.3,7.2,No,TII,1.397398971
United States,South Korea,Import,  All Products,Import (US$ Thousand),2008,49823393.85,50281,United States,South Korea,AIM-120C AMRAAM,BVRAAM,Missiles,2008,Yes,86,Yes,2015,Yes,New,0.6,0.6,51.6,No,TII,1.283394094
United States,South Korea,Import,  All Products,Import (US$ Thousand),2008,49823393.85,50281,United States,South Korea,AIM-120C AMRAAM,BVRAAM,Missiles,2008,Yes,1,Yes,2012,Yes,New,0.6,0.6,0.6,No,TII,1.283394094
United States,South Korea,Import,  All Products,Import (US$ Thousand),2008,49823393.85,50281,United States,South Korea,AIM-120C AMRAAM,BVRAAM,Missiles,2008,Yes,12,No,2011,No,New,0.6,0.6,7.2,No,TII,1.283394094
United States,South Korea,Import,  All Products,Import (US$ Thousand),2008,49823393.85,50281,United States,South Korea,AIM-120C AMRAAM,BVRAAM,Missiles,2008,Yes,26,No,2014,No,New,0.6,0.6,15.6,No,TII,1.283394094
United States,South Korea,Import,  All Products,Import (US$ Thousand),2008,49823393.85,50280,United States,South Korea,JDAM,guided bomb,Missiles,2008,Yes,140,Yes,2011,Yes,New,0.02,0.02,2.8,No,TII,1.283394094
United States,South Korea,Import,  All Products,Import (US$ Thousand),2008,49823393.85,50280,United States,South Korea,JDAM,guided bomb,Missiles,2008,Yes,140,Yes,2010,No,New,0.02,0.02,2.8,No,TII,1.283394094
United States,South Korea,Import,  All Products,Import (US$ Thousand),2008,49823393.85,28676,United States,South Korea,MIM-104 PAC-2,SAM,Missiles,2008,No,32,Yes,2010,Yes,New,1,1,32,No,TII,1.283394094
United States,South Korea,Import,  All Products,Import (US$ Thousand),2008,49823393.85,28676,United States,South Korea,MIM-104 PAC-2,SAM,Missiles,2008,No,32,Yes,2011,Yes,New,1,1,32,No,TII,1.283394094
United States,South Korea,Import,  All Products,Import (US$ Thousand),2008,49823393.85,35304,United States,South Korea,F-15E Strike Eagle,FGA aircraft,Aircraft,2008,No,6,No,2010,No,New,70,70,420,Yes,TII,1.283394094
United States,South Korea,Import,  All Products,Import (US$ Thousand),2008,49823393.85,35304,United States,South Korea,F-15E Strike Eagle,FGA aircraft,Aircraft,2008,No,4,No,2012,No,New,70,70,280,Yes,TII,1.283394094
United States,South Korea,Import,  All Products,Import (US$ Thousand),2008,49823393.85,35304,United States,South Korea,F-15E Strike Eagle,FGA aircraft,Aircraft,2008,No,11,No,2011,No,New,70,70,770,Yes,TII,1.283394094
